Wall time,Step,Value
1546102390.126529,2232,1.779217004776001
1546102392.3695588,2235,1.5354152917861938
1546102393.9222531,2237,1.6579664945602417
1546102394.5498176,2238,1.5204298496246338
1546102396.092803,2240,1.7151776552200317
1546102396.7158465,2241,1.7082093954086304
1546102397.370739,2242,1.7906912565231323
1546102397.9999151,2243,1.7103739976882935
1546102399.5517402,2245,1.541168451309204
1546102400.9970586,2247,1.5981988906860352
1546102401.5266178,2248,1.6552215814590454
1546102404.2898908,2252,1.5617396831512451
1546102404.9164813,2253,1.8669482469558716
1546102406.2965524,2255,1.5421538352966309
1546102408.246139,2258,1.5289108753204346
1546102411.7998364,2263,1.4673895835876465
1546102420.11014,2275,1.6068568229675293
1546102422.8073988,2279,1.298876166343689
1546102425.4523284,2282,1.7311848402023315
1546102429.1279364,2287,1.484285831451416
1546102430.322029,2289,1.4341813325881958
1546102432.266491,2292,1.365088939666748
1546102436.6815333,2298,1.2508423328399658
1546102437.3401015,2299,1.447440505027771
1546102440.2141328,2301,1.3477586507797241
1546102442.3481817,2304,1.7246172428131104
1546102444.1737847,2307,1.3285024166107178
1546102444.8018787,2308,1.6772503852844238
1546102445.4639351,2309,1.3920612335205078
1546102451.6461396,2318,1.3585022687911987
1546102452.272057,2319,1.4663056135177612
1546102452.8720393,2320,1.4796059131622314
1546102453.6619475,2321,1.3511658906936646
1546102455.3770275,2323,1.4566704034805298
1546102456.6721654,2325,1.2333111763000488
1546102458.5365071,2328,1.495924711227417
1546102462.409081,2333,1.5679199695587158
1546102464.0504282,2335,1.6781517267227173
1546102464.8365278,2336,1.3557113409042358
1546102465.4345853,2337,1.4572938680648804
1546102466.1550632,2338,1.3337615728378296
1546102471.353718,2346,1.320989727973938
1546102478.084396,2355,1.2566709518432617
1546102481.6747348,2360,1.4777448177337646
1546102487.3892355,2368,1.349820613861084
1546102487.9610589,2369,1.5374045372009277
1546102489.9804482,2372,1.2913150787353516
1546102492.5830762,2376,1.742864966392517
1546102497.7853901,2383,1.506003737449646
1546102499.6738315,2386,1.3826996088027954
1546102501.7779138,2389,1.4906258583068848
1546102502.3466024,2390,1.3768011331558228
1546102503.2341185,2391,1.4120464324951172
1546102504.6012394,2393,1.4003716707229614
1546102512.0605261,2401,1.52146577835083
1546102513.5708025,2403,1.241965889930725
1546102515.0784407,2405,1.5783394575119019
1546102516.5113778,2407,1.3795779943466187
1546102523.2651248,2417,1.4643372297286987
1546102529.1887548,2425,1.3729864358901978
1546102530.1150303,2426,1.2474130392074585
1546102530.7362363,2427,1.4913767576217651
1546102533.5728126,2431,1.5367110967636108
1546102538.1399775,2437,1.4638352394104004
1546102544.0423124,2445,1.4568110704421997
1546102547.7041109,2451,1.3787144422531128
1546102548.4259472,2452,1.4742262363433838
1546102549.0824614,2453,1.3943346738815308
1546102549.7725148,2454,1.7269394397735596
1546102551.2703302,2456,1.5122270584106445
1546102552.4631226,2458,1.5825542211532593
1546102554.6001968,2461,1.3912726640701294
1546102558.8595655,2467,1.4641882181167603
1546102560.0292134,2469,1.250175952911377
1546102565.2536943,2476,1.6143730878829956
1546102568.2997732,2480,1.44637131690979
1546102569.7190146,2482,1.5984588861465454
1546102571.9516795,2486,1.2981512546539307
1546102572.674036,2487,1.6121876239776611
1546102573.9633734,2489,1.6096079349517822
1546102577.5001073,2494,1.4492859840393066
1546102579.576953,2497,1.592887282371521
1546102581.4603086,2499,1.1842924356460571
1546102584.9760144,2502,1.1371299028396606
1546102585.5765095,2503,1.3085235357284546
1546102586.3332682,2504,1.1770668029785156
1546102593.8803315,2514,1.2064927816390991
1546102594.6057749,2515,1.2535878419876099
1546102595.8654041,2517,1.3174513578414917
1546102596.6511607,2518,1.1830910444259644
1546102597.2499657,2519,1.575317621231079
1546102597.9056654,2520,1.1227591037750244
1546102599.7665472,2523,1.1807012557983398
1546102600.3922062,2524,1.2270598411560059
1546102601.935948,2526,1.1884347200393677
1546102604.1397629,2529,1.0702300071716309
1546102605.5243719,2531,1.5045268535614014
1546102607.1042001,2533,1.5075342655181885
1546102608.270181,2535,1.0290350914001465
1546102614.335832,2544,1.3973287343978882
1546102617.4980166,2548,1.259879231452942
1546102618.9015918,2550,1.4518392086029053
1546102620.2540507,2552,1.250066876411438
1546102621.6671674,2554,1.3643404245376587
1546102623.2634144,2556,1.1826670169830322
1546102623.9520397,2557,1.4392603635787964
1546102625.8496838,2560,1.1753010749816895
1546102630.1724896,2566,1.5640593767166138
1546102630.8648665,2567,1.3292255401611328
1546102633.5434356,2571,1.1667520999908447
1546102635.4954634,2574,1.4612505435943604
1546102637.2870495,2577,1.2371127605438232
1546102638.700715,2579,1.3011868000030518
1546102639.3030648,2580,1.4430330991744995
1546102642.0699728,2584,1.3338642120361328
1546102645.1278467,2588,1.347444772720337
1546102646.8396382,2591,1.2103548049926758
1546102647.4056242,2592,1.4200607538223267
1546102647.8921292,2593,1.4040544033050537
1546102648.5840833,2594,1.3741254806518555
1546102650.90512,2597,1.1406314373016357
1546102655.5403888,2601,1.3789918422698975
1546102659.477781,2607,1.398713231086731
1546102660.1086538,2608,1.1770895719528198
1546102662.4139452,2611,1.1441948413848877
1546102665.9200923,2616,1.3677200078964233
1546102668.293131,2619,1.3531767129898071
1546102669.0206196,2620,1.1376545429229736
1546102671.414098,2622,1.45620858669281
1546102672.5558753,2624,1.4210678339004517
1546102674.0222714,2626,1.402920126914978
1546102674.650868,2627,1.7387415170669556
1546102676.6590889,2630,1.0608803033828735
1546102677.5895095,2631,1.3203412294387817
1546102678.8198836,2633,1.2744698524475098
1546102680.8259363,2636,1.2446403503417969
1546102681.7573152,2637,1.2279518842697144
1546102683.2946532,2639,1.2027931213378906
1546102688.0028489,2645,1.2036635875701904
1546102689.9484425,2648,1.2371469736099243
1546102692.2527266,2651,1.3898593187332153
1546102693.1543126,2652,1.232533574104309
1546102695.6741042,2656,1.1594789028167725
1546102699.7479966,2662,1.466701626777649
1546102709.0019643,2675,1.201958179473877
1546102712.0371861,2679,1.3367314338684082
1546102713.3574536,2681,1.2515705823898315
1546102716.8041024,2686,1.3543610572814941
1546102718.8894918,2689,1.362665057182312
1546102720.1510928,2691,1.3922581672668457
1546102722.9096076,2695,1.2708624601364136
1546102726.2883587,2700,1.2682077884674072
1546102730.4261172,2704,1.377852439880371
1546102733.1749296,2708,1.4731130599975586
1546102735.0913212,2711,1.3911889791488647
1546102741.7892106,2720,1.50278639793396
1546102746.4459782,2726,1.0368841886520386
1546102753.0594923,2736,1.0889296531677246
1546102753.7490356,2737,1.0696321725845337
1546102754.2929974,2738,1.0115288496017456
1546102756.2734964,2741,1.0186532735824585
1546102756.8103127,2742,1.0816878080368042
1546102760.566418,2747,1.0553882122039795
1546102762.157494,2749,1.135009765625
1546102765.1612043,2753,1.2183654308319092
1546102765.760566,2754,1.1588836908340454
1546102766.4785125,2755,1.2185553312301636
1546102767.1075861,2756,1.0043209791183472
1546102767.82959,2757,1.052857756614685
1546102768.4279027,2758,0.9371150732040405
1546102769.111348,2759,1.07609224319458
1546102774.538277,2767,1.140144944190979
1546102776.9943202,2770,1.314686894416809
1546102781.571668,2776,1.2179585695266724
1546102790.940911,2790,1.1928164958953857
1546102791.5691319,2791,1.1055793762207031
1546102792.110772,2792,1.136905550956726
1546102796.6954207,2799,1.113600254058838
1546102801.2448845,2804,1.0972155332565308
1546102803.684996,2807,1.138232707977295
1546102805.0572703,2809,1.5146751403808594
1546102805.8810244,2810,1.098253846168518
1546102806.544432,2811,1.1153100728988647
1546102807.3282459,2812,1.3297491073608398
1546102809.996251,2816,1.215211033821106
1546102815.2870793,2824,1.097337007522583
1546102816.1184936,2825,1.3401949405670166
1546102818.0740438,2828,1.3665202856063843
1546102819.9241,2830,1.3177194595336914
1546102820.6153774,2831,1.122531771659851
1546102822.272789,2833,1.1793441772460938
1546102831.3336973,2845,1.3594998121261597
1546102832.791471,2847,1.0583393573760986
1546102835.4387147,2850,1.0991837978363037
1546102837.1939137,2852,1.3088092803955078
1546102840.7370038,2857,1.1269214153289795
1546102842.8120847,2860,1.233291506767273
1546102844.757175,2863,1.1623371839523315
1546102851.5704794,2872,1.461850881576538
1546102852.2305276,2873,1.023435354232788
1546102856.0187886,2879,1.4424147605895996
1546102857.4336672,2881,1.235809564590454
1546102858.091975,2882,1.1274222135543823
1546102862.475397,2888,1.376908302307129
1546102864.3977728,2891,1.2043083906173706
1546102865.3246987,2892,1.0215020179748535
1546102869.2494597,2897,1.3310496807098389
1546102870.6314797,2899,1.3826545476913452
1546102873.2455757,2901,1.188827395439148
1546102875.1383295,2904,1.113802433013916
1546102875.8604865,2905,1.3379666805267334
1546102876.426609,2906,1.1414356231689453
1546102881.5785797,2913,1.6131832599639893
1546102884.6086214,2918,1.1786924600601196
1546102885.6908329,2920,1.1370638608932495
1546102886.2283041,2921,1.1199074983596802
1546102886.889743,2922,1.4944461584091187
1546102890.0468032,2926,1.1780084371566772
1546102895.0766892,2933,1.1237382888793945
1546102897.573749,2937,1.2561721801757812
1546102899.7775059,2940,1.318132996559143
1546102900.7154326,2941,1.2666414976119995
1546102902.194575,2943,1.2449218034744263
1546102907.843613,2950,1.1417372226715088
1546102908.5036924,2951,1.4231915473937988
1546102912.505412,2956,1.0081950426101685
1546102921.074372,2968,0.958286464214325
1546102924.8280678,2973,1.1411206722259521
1546102926.0519297,2975,1.2516056299209595
1546102926.7436118,2976,0.9457513093948364
1546102928.8780308,2979,1.0074069499969482
1546102929.4477282,2980,0.9103396534919739
1546102935.7910843,2989,0.9855078458786011
1546102941.371934,2995,1.0798554420471191
1546102943.9219315,2999,1.1872543096542358
1546102948.8133366,3004,0.9739106297492981
1546102949.985078,3006,1.045106053352356
1546102951.708836,3008,1.1785497665405273
1546102953.1797605,3010,1.0052194595336914
1546102954.5066829,3012,1.127009630203247
1546102956.5753658,3015,1.0018887519836426
1546102957.2615123,3016,0.9848157167434692
1546102958.1641374,3017,0.956408679485321
1546102960.139558,3020,0.9219783544540405
1546102960.7109902,3021,1.288396954536438
1546102961.5020308,3022,1.1674532890319824
1546102962.128385,3023,0.8790181279182434
1546102964.1007113,3026,1.2322776317596436
1546102964.6668217,3027,1.0395772457122803
1546102965.3600402,3028,1.0051794052124023
1546102967.2841713,3031,1.131064534187317
1546102967.9440312,3032,1.007853627204895
1546102969.2669284,3034,1.0582976341247559
1546102969.8099666,3035,0.9147052764892578
1546102972.5751154,3039,1.0760773420333862
1546102974.0482652,3041,1.0456585884094238
1546102974.8058174,3042,0.898830771446228
1546102975.527394,3043,1.083486795425415
1546102978.3523188,3047,0.9880636930465698
1546102979.640341,3049,1.0019482374191284
1546102980.8435495,3051,1.050001859664917
1546102983.3413398,3054,0.9570170044898987
1546102989.6023157,3063,0.9899724721908569
1546102991.3963807,3066,1.1888742446899414
1546102992.8426063,3068,1.357494831085205
1546102994.1625192,3070,1.1539791822433472
1546102995.678413,3072,1.1133549213409424
1546102997.1202166,3074,1.019075632095337
1546102999.2754042,3077,1.0733519792556763
1546103003.2314925,3083,1.2257238626480103
1546103005.8372157,3087,1.0741758346557617
1546103007.3240936,3089,1.1349378824234009
1546103009.4431982,3092,1.0657931566238403
1546103012.315818,3096,1.0780003070831299
1546103015.3923922,3100,1.085121750831604
1546103019.3481743,3104,1.0098894834518433
1546103022.7243195,3108,1.123677134513855
1546103027.1288195,3114,1.0061275959014893
1546103029.244689,3117,0.9645993709564209
1546103031.8897977,3121,1.056726336479187
1546103033.2635005,3123,1.1246085166931152
1546103036.9059885,3127,1.1971187591552734
1546103037.725473,3128,1.0287067890167236
1546103042.8504686,3135,1.1703728437423706
1546103044.9442055,3138,1.0717968940734863
1546103045.6943247,3139,1.042277455329895
1546103049.0822208,3144,1.1826750040054321
1546103049.6766307,3145,1.2231370210647583
1546103050.3039315,3146,1.2352443933486938
1546103052.0126922,3148,1.2075505256652832
1546103054.0506856,3151,1.2714391946792603
1546103057.6631558,3156,1.1655898094177246
1546103059.8119726,3159,1.0510828495025635
1546103060.5017767,3160,1.31035315990448
1546103062.2026527,3162,1.090456247329712
1546103066.164931,3168,1.2824221849441528
1546103068.1040921,3171,1.1270452737808228
1546103073.2845204,3178,1.187980055809021
