Wall time,Step,Value
1545018244.7496932,8038,0.43437519669532776
1545018281.9031534,8050,0.4528520405292511
1545018290.8075051,8053,0.5181618332862854
1545018309.1918542,8059,0.4680749177932739
1545018335.0251136,8067,0.45598646998405457
1545018519.89305,8127,0.5182190537452698
1545018540.5867908,8134,0.5244913101196289
1545018596.5044851,8151,0.5894301533699036
1545018618.577069,8158,0.4522527754306793
1545018689.968538,8181,0.3430255651473999
1545018702.216664,8185,0.4292030334472656
1545018744.7224085,8199,0.3974965810775757
1545018797.3313117,8216,0.4257674217224121
1545018815.0151336,8222,0.41383999586105347
1545018856.689417,8235,0.4300767481327057
1545018917.0232325,8255,0.5039111375808716
1545018944.9840052,8264,0.4726589620113373
1545018995.6429467,8280,0.4006789028644562
1545019028.3078234,8291,0.4476773738861084
1545019056.667873,8300,0.38608068227767944
1545019082.711509,8308,0.42723196744918823
1545019143.3549402,8328,0.4400133490562439
1545019149.110666,8330,0.5141226053237915
1545019158.1178465,8333,0.49009081721305847
1545019163.857741,8335,0.4865741729736328
1545019182.9017904,8341,0.497581422328949
1545019222.1470718,8353,0.5162529349327087
1545019247.2401783,8361,0.4797096252441406
1545019255.855239,8364,0.444955438375473
1545019270.2598248,8369,0.5682020783424377
1545019291.2236176,8376,0.46911725401878357
1545019297.4591417,8378,0.5630900859832764
1545019453.0837996,8429,0.3938274085521698
1545019487.285776,8440,0.37445032596588135
1545019512.5866823,8448,0.404354453086853
1545019563.143446,8464,0.4440143406391144
1545019576.188454,8468,0.44685497879981995
1545019579.7885785,8469,0.5034052133560181
1545019585.518407,8471,0.43262284994125366
1545019628.3730164,8485,0.41177117824554443
1545019640.682876,8489,0.4265132248401642
1545019665.796503,8498,0.4076535999774933
1545019669.1698303,8499,0.4175432324409485
1545019698.0855825,8504,0.4565941393375397
1545019711.9799516,8508,0.4950266480445862
1545019715.2383294,8509,0.42361652851104736
1545019761.0271282,8524,0.4138111174106598
1545019857.9905112,8555,0.47178179025650024
1545019894.1112654,8567,0.4008093774318695
1545019915.4933646,8574,0.4277338981628418
1545019933.8175454,8579,0.4208311438560486
1545019973.8651266,8593,0.40926146507263184
1545019999.969333,8602,0.3987550437450409
1545020048.7733452,8617,0.5977365970611572
1545020084.3883717,8628,0.3372059166431427
1545020107.5064542,8635,0.3894251585006714
1545020110.4561257,8636,0.3975556492805481
1545020137.0717897,8645,0.3582192659378052
1545020256.1118834,8683,0.33668985962867737
1545020264.5287447,8686,0.4712601900100708
1545020270.222177,8688,0.3910638988018036
1545020278.65583,8691,0.46566465497016907
1545020281.4553578,8692,0.4438878297805786
1545020293.2197692,8696,0.328459233045578
1545020389.253542,8728,0.38285326957702637
1545020432.5346954,8742,0.3359215259552002
1545020538.1349664,8775,0.4649216830730438
1545020551.32406,8779,0.3478301465511322
1545020609.3716428,8797,0.47291243076324463
1545020623.444696,8802,0.47796687483787537
1545020671.874062,8817,0.42345601320266724
1545020680.5546503,8820,0.42985934019088745
1545020689.3943691,8823,0.5126434564590454
1545020752.8762064,8844,0.5278619527816772
1545020785.6408672,8855,0.3306457996368408
1545020831.8350644,8869,0.3396363854408264
1545020863.2305734,8879,0.34089574217796326
1545020872.3641045,8882,0.36182770133018494
1545020883.915064,8886,0.4141521453857422
1545020935.7979126,8903,0.3809796869754791
1545020941.7907472,8905,0.42012491822242737
1545020949.9100962,8908,0.3992636203765869
1545021016.3261344,8929,0.4051274061203003
1545021023.7255738,8931,0.39047691226005554
1545021038.3755224,8936,0.45521754026412964
1545021072.727993,8947,0.4286407232284546
1545021098.781447,8955,0.41690945625305176
1545021110.2429197,8959,0.4877859055995941
1545021160.8696885,8976,0.3904677629470825
1545021217.3470297,8994,0.34265947341918945
1545021235.363549,9000,0.38549748063087463
1545021262.7162566,9005,0.4178904891014099
1545021276.5797672,9010,0.42514532804489136
1545021287.168577,9013,0.4146612882614136
1545021336.369521,9028,0.41727912425994873
1545021340.5355182,9029,0.44589513540267944
1545021422.231431,9056,0.45472145080566406
1545021447.053142,9064,0.5474272966384888
1545021478.7548645,9074,0.4654533267021179
1545021512.8423593,9085,0.34628212451934814
1545021575.205107,9106,0.3989262580871582
1545021625.7137036,9123,0.36327996850013733
1545021628.9287596,9124,0.32562047243118286
1545021728.453723,9156,0.43880805373191833
1545021731.0146852,9157,0.48380938172340393
1545021749.5789778,9163,0.4415510296821594
1545021909.2097604,9215,0.4027522802352905
1545021915.1907666,9217,0.3967493176460266
1545021949.0903888,9227,0.4598231017589569
1545021969.7113993,9234,0.3878803253173828
1545022055.622261,9261,0.38792797923088074
1545022119.2472336,9282,0.41277584433555603
1545022152.0569549,9292,0.5419712662696838
1545022202.3714263,9308,0.3770487308502197
1545022209.933867,9310,0.34591764211654663
1545022216.3002663,9312,0.3836764693260193
1545022231.768251,9317,0.3598697781562805
1545022328.1824496,9349,0.3724958300590515
1545022343.436403,9354,0.3565216064453125
1545022376.6870234,9365,0.3996591866016388
1545022379.6148486,9366,0.4338655471801758
1545022393.2247367,9370,0.3541122376918793
1545022530.1933167,9413,0.38819849491119385
1545022540.2890444,9416,0.37603336572647095
1545022601.5795639,9436,0.46079587936401367
1545022620.2063124,9442,0.34037795662879944
1545022623.04845,9443,0.35238152742385864
1545022703.4764328,9469,0.3729569911956787
1545022726.3387628,9476,0.3987217843532562
1545022748.015401,9483,0.47725769877433777
1545022927.217965,9538,0.26958972215652466
1545022930.148968,9539,0.32944008708000183
1545022957.4239328,9548,0.39599311351776123
1545022979.6183853,9555,0.3967691659927368
1545022988.2815783,9558,0.3539738059043884
1545023009.6659384,9565,0.31389814615249634
1545023018.3709226,9568,0.2842741012573242
1545023078.0852757,9587,0.35913902521133423
1545023088.9868636,9590,0.3420260548591614
1545023119.3607342,9601,0.3600234389305115
1545023153.92638,9612,0.4282613694667816
1545023182.5136235,9622,0.43987125158309937
1545023188.972421,9624,0.3917348384857178
1545023192.634482,9625,0.42144322395324707
1545023202.7260695,9628,0.39243414998054504
1545023276.3982522,9652,0.37776580452919006
1545023292.4840226,9657,0.37678006291389465
1545023295.4539154,9658,0.41964828968048096
1545023307.2160053,9662,0.40515172481536865
1545023365.8176808,9681,0.41593900322914124
1545023398.1514776,9691,0.5146702527999878
1545023421.683733,9699,0.3780658543109894
1545023461.2994027,9711,0.43528783321380615
1545023587.1798072,9751,0.4618525803089142
1545023614.885892,9760,0.49176904559135437
1545023618.7788901,9761,0.477517694234848
1545023640.3747563,9767,0.399766743183136
1545023646.2332444,9769,0.32357144355773926
1545023674.8799207,9778,0.4384640157222748
1545023782.1603072,9813,0.28348129987716675
1545023869.5712497,9841,0.31980639696121216
1545023878.3766756,9844,0.33182692527770996
1545023888.6292367,9847,0.37611955404281616
1545023916.1195447,9856,0.35664281249046326
1545024001.3525827,9884,0.355144739151001
1545024075.8006957,9908,0.35268309712409973
1545024105.7808216,9918,0.3505912721157074
1545024272.9369917,9973,0.44760164618492126
1545024290.510753,9979,0.44393911957740784
1545024301.7289405,9983,0.39089831709861755
1545024312.9700146,9986,0.4345007538795471
1545024349.5315309,9997,0.28496497869491577
1545024417.1353483,10015,0.3757725954055786
1545024431.8282287,10020,0.35392242670059204
1545024524.7036567,10051,0.3185414969921112
1545024540.5922174,10056,0.3098386824131012
1545024543.516797,10057,0.31636831164360046
1545024550.2006269,10059,0.41513943672180176
1545024588.2376583,10071,0.38785701990127563
1545024593.609313,10073,0.29548704624176025
1545024629.674341,10085,0.2544011175632477
1545024659.6905053,10095,0.2638982832431793
1545024697.7213068,10108,0.3384687900543213
1545024712.5629947,10113,0.3897142708301544
1545024715.5116324,10114,0.45582059025764465
1545024762.6605396,10129,0.31730422377586365
1545024780.6395295,10135,0.29463478922843933
1545024810.6431148,10145,0.33412161469459534
1545024886.0666156,10169,0.46484875679016113
1545024940.5521886,10186,0.2960312068462372
1545024965.680227,10194,0.35719960927963257
1545025011.5539618,10208,0.4805082380771637
1545025107.4235969,10239,0.3747464418411255
1545025128.8473554,10246,0.28064900636672974
1545025138.7389529,10249,0.3375200927257538
1545025162.3585255,10257,0.31324219703674316
1545025211.5544894,10273,0.3043310046195984
1545025223.4655294,10277,0.3001105487346649
1545025237.6010787,10282,0.28449729084968567
1545025244.770124,10284,0.2744055986404419
1545025250.215271,10286,0.3292940557003021
1545025259.9540305,10289,0.31173279881477356
1545025366.7188985,10324,0.32607394456863403
1545025386.5406935,10331,0.3123069405555725
1545025408.5882394,10338,0.28719791769981384
1545025439.060881,10347,0.35230037569999695
1545025500.7228823,10367,0.3305814564228058
1545025587.3003364,10395,0.44327831268310547
1545025594.179353,10397,0.3913934826850891
1545025597.5423648,10398,0.4064387083053589
1545025603.943505,10400,0.3272863030433655
1545025620.7426093,10406,0.40590178966522217
1545025633.3873866,10410,0.4368346631526947
1545025649.243195,10415,0.46210721135139465
1545025667.0662718,10421,0.40520116686820984
1545025679.7250066,10426,0.3350488245487213
1545025706.8559172,10434,0.33912762999534607
1545025772.734302,10455,0.3096983730792999
1545025816.603167,10469,0.37896275520324707
1545025848.7367518,10480,0.28851741552352905
1545025882.1396098,10490,0.294452428817749
1545025896.8705478,10494,0.3801938593387604
1545025899.7669005,10495,0.31156545877456665
1545025997.6282845,10523,0.3531365990638733
1545026025.5189295,10532,0.30478715896606445
1545026049.5929928,10540,0.2607729136943817
1545026094.2546966,10555,0.32580843567848206
1545026097.3437052,10556,0.43369901180267334
1545026135.8772776,10568,0.34186092019081116
1545026230.5950468,10599,0.3913302719593048
1545026259.6893945,10608,0.35531702637672424
1545026298.5048428,10621,0.3926074206829071
1545026307.9056401,10624,0.4007387161254883
1545026310.4327826,10625,0.28599244356155396
1545026327.1184397,10630,0.32799604535102844
1545026354.1897047,10639,0.3444381654262543
1545026379.4804308,10647,0.3896157443523407
1545026400.7587605,10654,0.4146377146244049
1545026403.4351757,10655,0.3138282895088196
1545026440.6670387,10667,0.43925151228904724
1545026451.1525233,10670,0.2741276025772095
1545026456.5136147,10672,0.27368056774139404
1545026533.3225164,10697,0.3378708064556122
1545026549.6915958,10702,0.29639557003974915
1545026568.1353467,10708,0.3866167962551117
1545026581.000299,10712,0.319270521402359
1545026691.8173366,10749,0.37306666374206543
1545026710.8427892,10755,0.285819411277771
1545026717.745491,10757,0.3705410361289978
1545026721.580955,10758,0.36018356680870056
1545026724.0398731,10759,0.34794536232948303
1545026743.1991322,10765,0.33198705315589905
1545026794.9674692,10781,0.34606805443763733
1545026813.7725747,10787,0.34282374382019043
1545026817.6739426,10788,0.4073140621185303
1545026901.2732823,10816,0.2841598689556122
1545026904.833838,10817,0.3205530345439911
1545026934.2941346,10826,0.3517179787158966
1545026949.7664936,10831,0.38546204566955566
1545026982.0299692,10842,0.399058073759079
1545027010.7700033,10851,0.3284701704978943
1545027053.245151,10865,0.38412970304489136
1545027087.342648,10876,0.4386424720287323
1545027170.743878,10903,0.3616369962692261
1545027179.7508168,10906,0.4050581455230713
1545027207.9935212,10915,0.3993295431137085
1545027287.0938628,10940,0.3198102116584778
1545027298.2706566,10944,0.2516513466835022
1545027328.4533641,10953,0.2998831868171692
1545027375.4175181,10967,0.3039904236793518
1545027393.5849862,10973,0.2891630530357361
1545027399.6939535,10975,0.3286895751953125
1545027513.5775669,11009,0.3549072742462158
1545027533.180149,11015,0.26874029636383057
1545027542.779637,11018,0.3669755458831787
1545027551.1281788,11021,0.31449246406555176
1545027556.3574512,11023,0.4171275496482849
1545027559.3115065,11024,0.3946110010147095
1545027590.3478591,11034,0.37751883268356323
1545027605.825956,11039,0.30619946122169495
1545027648.6012251,11053,0.37006494402885437
1545027675.107954,11062,0.3310773968696594
1545027712.6243026,11074,0.40179428458213806
1545027724.6621895,11078,0.34559565782546997
1545027801.359949,11103,0.32825595140457153
1545027855.4522867,11122,0.31482118368148804
1545027883.4828684,11131,0.33175158500671387
1545027940.45491,11149,0.25287699699401855
1545027995.390688,11167,0.2655167877674103
1545028024.9392126,11176,0.3607312738895416
1545028097.0697107,11199,0.26551857590675354
1545028103.3105934,11201,0.3463580012321472
1545028106.2396555,11202,0.28853970766067505
1545028266.744164,11253,0.3139077425003052
1545028290.7690237,11261,0.32601580023765564
1545028300.2610912,11264,0.27556729316711426
1545028327.2189047,11273,0.3745686709880829
1545028380.3063173,11290,0.4059411287307739
1545028444.403684,11311,0.2958064079284668
1545028491.8563042,11326,0.4127953350543976
1545028539.096106,11342,0.3393242657184601
1545028597.9150436,11362,0.2461104691028595
1545028620.0765278,11369,0.2512497007846832
1545028640.8136487,11376,0.3527068793773651
1545028657.2735932,11381,0.4307679235935211
1545028752.4876764,11412,0.24895834922790527
1545028775.5852025,11420,0.26602599024772644
1545028781.325741,11422,0.30815955996513367
1545028832.3681505,11438,0.2824934124946594
1545028886.9690495,11456,0.3195178210735321
1545028895.789155,11459,0.3089195489883423
1545028938.8868272,11473,0.39271098375320435
1545028945.3256,11475,0.3424212336540222
1545028947.6647909,11476,0.32510703802108765
1545028979.7424357,11487,0.334628164768219
1545028999.7895443,11493,0.3242921233177185
1545029020.2664747,11500,0.262177050113678
